geo_code,geo_name,lad11cd,lad_name,all,bicycle,foot,car_driver,car_passenger,motorbike,train_tube,bus,taxi_other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,govtarget_slp,govtarget_sip,govtarget_slm,govtarget_sim,govtarget_slpt,govtarget_sipt,govnearmkt_slc,govnearmkt_sic,govnearmkt_slw,govnearmkt_siw,govnearmkt_sld,govnearmkt_sid,govnearmkt_slp,govnearmkt_sip,govnearmkt_slm,govnearmkt_sim,govnearmkt_slpt,govnearmkt_sipt,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,gendereq_slp,gendereq_sip,gendereq_slm,gendereq_sim,gendereq_slpt,gendereq_sipt,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,dutch_slp,dutch_sip,dutch_slm,dutch_sim,dutch_slpt,dutch_sipt,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,ebike_slp,ebike_sip,ebike_slm,ebike_sim,ebike_slpt,ebike_sipt,base_slcyclehours,govtarget_sicyclehours,govnearmkt_sicyclehours,gendereq_sicyclehours,dutch_sicyclehours,ebike_sicyclehours,base_sldeath,base_slyll,base_slvalueyll,base_slsickdays,base_slvaluesick,base_slvaluecomb,govtarget_sideath,govtarget_siyll,govtarget_sivalueyll,govtarget_sisickdays,govtarget_sivaluesick,govtarget_sivaluecomb,govnearmkt_sideath,govnearmkt_siyll,govnearmkt_sivalueyll,govnearmkt_sisickdays,govnearmkt_sivaluesick,govnearmkt_sivaluecomb,gendereq_sideath,gendereq_siyll,gendereq_sivalueyll,gendereq_sisickdays,gendereq_sivaluesick,gendereq_sivaluecomb,dutch_sideath,dutch_siyll,dutch_sivalueyll,dutch_sisickdays,dutch_sivaluesick,dutch_sivaluecomb,ebike_sideath,ebike_siyll,ebike_sivalueyll,ebike_sisickdays,ebike_sivaluesick,ebike_sivaluecomb,base_slcarkm,base_slco2,govtarget_sicarkm,govtarget_sico2,govnearmkt_sicarkm,govnearmkt_sico2,gendereq_sicarkm,gendereq_sico2,dutch_sicarkm,dutch_sico2,ebike_sicarkm,ebike_sico2,perc_rf_dist_u10km,avslope_perc_u10km
E01011026,Kirklees 016B,E08000034,Kirklees,574,1,69,380,45,1,26,39,13,9.7,8.7,67.59,-1.41,374.36,-5.64,44.22,-0.78,0.97,-0.0263,64.37,-0.63,6.82,5.82,68.15,-0.85,376.15,-3.85,44.35,-0.65,0.96,-0.0355,64.68,-0.32,1,0,69,0,380,0,45,0,1,0,65,0,66.27,65.27,56.17,-12.83,338.84,-41.16,39.45,-5.55,0.76,-0.237,61.29,-3.71,118.85,117.85,49.48,-19.52,304,-76,34.97,-10.03,0.64,-0.359,56.37,-8.63,368.68,843.16,632.73,0,4714.12,8845.1,-0.00191,-0.0477,2766.69,-1.93,254.95,3021.65,-0.00277,-0.0757,4387.74,-10.23,1353.59,5741.33,-0.00199,-0.0569,3296.97,-6.39,844.91,4141.88,0,0,0,0,0,0,-0.0151,-0.42,24434.2,-63.99,8465.27,32899.47,-0.0227,-0.64,36896.93,-104.32,13800.02,50696.95,-1677.51,-305.31,-8046.69,-1464.5,-6165.21,-1122.07,0,0,-45989.31,-8370.05,-101617.37,-18494.36,60.42,3.9
E01011025,Kirklees 016A,E08000034,Kirklees,613,9,114,329,71,9,13,50,18,20.16,11.16,111.04,-2.96,323.71,-5.29,69.68,-1.32,8.84,-0.158,61.98,-1.02,16.36,7.36,111.81,-2.19,325.96,-3.04,70.21,-0.79,8.75,-0.25,62.07,-0.93,13.59,4.59,113.14,-0.86,327.6,-1.4,70.55,-0.45,9,0,61.83,-1.17,86.46,77.46,91.12,-22.88,293.6,-35.4,62.28,-8.72,7.85,-1.15,56.86,-6.14,149.42,140.42,77.18,-36.82,261.52,-67.48,55.18,-15.82,6.95,-2.05,50.37,-12.63,1084.99,939.52,731.91,241.35,5234.88,9457.05,-0.00267,-0.0805,4665.67,-11.54,1526.34,6192.01,-0.00273,-0.072,4171.2,-10.74,1420.75,5591.95,-0.00157,-0.0459,2662.51,-5.85,773.75,3436.26,-5.9e-4,-0.0185,1074.45,-5.69,752.76,1827.21,-0.0147,-0.39,22722.66,-63.16,8354.58,31077.24,-0.0199,-0.53,30550.84,-91.27,12072.87,42623.71,-7355.4,-1338.68,-6809.55,-1239.34,-4612.64,-839.5,-1131.48,-205.93,-36639.78,-6668.44,-82654.73,-15043.16,70.27,3.83
E01011257,Kirklees 024A,E08000034,Kirklees,639,2,121,379,50,1,35,29,22,17.58,15.58,116.87,-4.13,370.28,-8.72,48.6,-1.4,0.99,-0.0104,63.03,-0.97,8.73,6.73,119.59,-1.41,375.15,-3.85,49.37,-0.63,0.99,-0.00575,63.51,-0.49,2.42,0.42,120.85,-0.15,378.85,-0.15,49.97,-0.0303,1,0,63.92,-0.08,108.94,106.94,87.86,-33.14,322.18,-56.82,40.74,-9.26,0.93,-0.0665,58.53,-5.47,154.53,152.53,79.96,-41.04,294.18,-84.82,36.93,-13.07,0.87,-0.126,54.29,-9.71,97.08,1259.48,592.47,12.01,6321.66,10363.66,0,0,0,-0.89,117.64,117.64,-0.00294,-0.0817,4734.5,-12.24,1618.75,6353.26,-0.00142,-0.0416,2410.02,-5.28,698.18,3108.21,1.47e-6,-7.06e-6,0.41,-0.14,18.79,19.2,-0.014,-0.39,22710.62,-67.06,8870.45,31581.07,-0.0183,-0.51,29526.52,-89.37,11821.99,41348.5,-808.89,-147.22,-11346.63,-2065.09,-5256.59,-956.7,-49.88,-9.08,-57832.18,-10525.46,-110183.94,-20053.48,58.4,2.35
E01011255,Kirklees 028D,E08000034,Kirklees,543,7,44,341,43,4,13,79,12,15.58,8.58,43.13,-0.87,335.85,-5.15,42.25,-0.75,3.93,-0.0723,90.44,-1.56,13.22,6.22,43.72,-0.28,337.2,-3.8,42.25,-0.75,3.86,-0.137,90.98,-1.02,14.7,7.7,43.71,-0.29,337.9,-3.1,42.43,-0.571,4,0,88.26,-3.74,62.38,55.38,37.47,-6.53,308.81,-32.19,37.64,-5.36,3.66,-0.343,82.28,-9.72,116.72,109.72,32.9,-11.1,275.74,-65.26,32.87,-10.13,3.27,-0.73,71.78,-20.22,570.25,972.1,785.06,601.58,5279.69,9781.74,-0.00236,-0.0653,3785.69,-7.29,963.88,4749.57,-0.00335,-0.0932,5402.93,-14.08,1862.81,7265.74,-0.00242,-0.072,4173.78,-8.81,1165.16,5338.94,-0.00246,-0.0644,3735.07,-16.06,2124.29,5859.36,-0.0185,-0.51,29712.34,-83.91,11099.57,40811.91,-0.0277,-0.77,44547.37,-135.69,17949.5,62496.87,-3894.67,-708.83,-8547.69,-1555.68,-6824.5,-1242.06,-3063.93,-557.63,-46985.72,-8551.4,-103543.09,-18844.84,63.86,3.77
E01011024,Kirklees 007D,E08000034,Kirklees,661,9,93,414,61,5,35,36,8,21.19,12.19,90.81,-2.19,406.66,-7.34,59.78,-1.22,4.96,-0.0423,69.8,-1.2,17.46,8.46,91.42,-1.58,409.24,-4.76,60.07,-0.93,4.89,-0.107,70.11,-0.89,11.34,2.34,92.11,-0.89,413.11,-0.89,60.97,-0.0278,5,0,70.47,-0.53,93.31,84.31,75.65,-17.35,364.14,-49.86,52.9,-8.1,4.79,-0.213,63.71,-7.29,157.76,148.76,64.69,-28.31,324.74,-89.26,46.44,-14.56,4.47,-0.527,57.32,-13.68,1197.4,1188.53,943.65,93.08,6839.77,11675.87,-3.21e-4,-0.0109,632.31,-4.79,633.14,1265.45,-0.00342,-0.0948,5496.44,-14.75,1951.31,7447.75,-0.00247,-0.0718,4163.85,-8.98,1187.97,5351.81,-1.87e-4,-0.00619,358.62,-1.43,189.1,547.72,-0.0184,-0.51,29709.6,-90.66,11993.07,41702.67,-0.0246,-0.68,39559.26,-128.79,17036.07,56595.33,-3784.37,-688.76,-10173.6,-1851.59,-7479.82,-1361.33,-473.5,-86.18,-59280.62,-10789.07,-120205.34,-21877.37,65.96,3.52
E01011027,Kirklees 006A,E08000034,Kirklees,542,6,51,370,49,8,6,39,13,15.42,9.42,49.79,-1.21,363.79,-6.21,48.08,-0.92,7.89,-0.107,44.21,-0.79,12.31,6.31,50.1,-0.9,366.14,-3.86,48.36,-0.64,7.86,-0.135,44.41,-0.59,10.37,4.37,50.53,-0.47,366.66,-3.34,48.52,-0.476,8,0,44.91,-0.09,68.36,62.36,41.63,-9.37,329.72,-40.28,43.07,-5.93,7.39,-0.613,40.1,-4.9,121,115,35.62,-15.38,294.57,-75.43,38.02,-10.98,6.65,-1.35,35.66,-9.34,583.52,977.49,730.65,282.83,5358.21,9576.44,-0.003,-0.0704,4080.9,-6.94,917.49,4998.4,-0.00386,-0.101,5850.03,-13.86,1832.81,7682.84,-0.00252,-0.0681,3949.78,-7.79,1029.99,4979.78,-9.06e-4,-0.0261,1513.14,-6.69,884.66,2397.8,-0.021,-0.54,31376.13,-81.33,10758.94,42135.07,-0.0296,-0.76,44227.79,-127.45,16859.89,61087.68,-4224.73,-768.9,-9203.26,-1674.99,-6661.42,-1212.38,-3067.64,-558.31,-50858.25,-9256.2,-107794.05,-19618.52,63.64,3.6
E01033689,Bradford 020E,E08000032,Bradford,688,9,102,297,36,6,165,59,14,21.84,12.84,99.54,-2.46,291.79,-5.21,35.21,-0.79,5.87,-0.131,220.03,-3.97,19.86,10.86,99.92,-2.08,293.49,-3.51,35.24,-0.76,5.7,-0.295,219.95,-4.05,15,6,100.53,-1.47,295.13,-1.87,35.62,-0.383,6,0,221.83,-2.17,88.66,79.66,82.8,-19.2,265.49,-31.51,31.37,-4.63,5.18,-0.821,202.27,-21.73,147.28,138.28,71.29,-30.71,240.66,-56.34,27.88,-8.12,4.58,-1.42,185.08,-38.92,569.21,1493.22,1413.47,377.37,7310.81,12422.38,-3.93e-4,-0.0144,831.95,-4.81,636.31,1468.26,-0.00251,-0.0691,4003.72,-17.24,2279.92,6283.63,-0.0018600000000000001,-0.0569,3297.39,-12.04,1593,4890.39,-1.93e-4,-0.00721,417.89,-6.91,914.36,1332.25,-0.0126,-0.34,19890.97,-92,12169.95,32060.91,-0.0163,-0.44,25572.62,-125.73,16631.23,42203.85,-3011.64,-548.12,-8933.71,-1625.94,-6752.02,-1228.87,-1537.16,-279.76,-45497.54,-8280.55,-90723.05,-16511.6,59.2,3.12
E01033019,Leeds 112E,E08000035,Leeds,1026,19,523,247,30,2,103,96,6,58.54,39.54,495.96,-27.04,240.99,-6.01,29.06,-0.94,1.85,-0.149,193.79,-5.21,64.45,45.45,490.73,-32.27,241.61,-5.39,29.12,-0.88,1.82,-0.182,192.56,-6.44,30.39,11.39,516.62,-6.38,245.19,-1.81,28.92,-1.08,2,0,196.88,-2.12,274.87,255.87,339.66,-183.34,211.98,-35.02,24.65,-5.35,1.1,-0.899,168.92,-30.08,339.12,320.12,304.97,-218.03,198.16,-48.84,22.69,-7.31,1,-1,155.63,-43.37,1917.88,2150.7,2751.76,625.57,11808.05,15344.87,-0.00123,-0.0491,2846.87,-6.28,830.88,3677.76,-5.29e-4,-0.0168,972.38,-2.15,284.84,1257.22,-5.41e-4,-0.0186,1076.23,-0.75,99.72,1175.95,-4.66e-4,-0.0131,758.95,-3.11,411.24,1170.19,-7.87e-4,-0.02,896.08,8.59,-1136.77,-240.69,0.00145,0.07,-3988.36,47.24,-6249.36,-10237.73,-8015.86,-1458.89,-8083.49,-1471.19,-8205.7,-1493.44,-1809.05,-329.25,-40195.12,-7315.51,-70518.35,-12834.34,73.84,1.77
E01033018,Leeds 112D,E08000035,Leeds,900,10,498,185,24,1,70,104,8,47.69,37.69,470.57,-27.43,180.42,-4.58,23.11,-0.89,0.99,-0.0107,169.5,-4.5,56.51,46.51,463.55,-34.45,180.45,-4.55,23.21,-0.79,0.96,-0.0356,167.6,-6.4,14.35,4.35,495.67,-2.33,184.42,-0.58,24,0,1,0,172.56,-1.44,253.96,243.96,313.67,-184.33,157.63,-27.37,18.45,-5.55,0.97,-0.0349,149.22,-24.78,309.34,299.34,283.41,-214.59,146.94,-38.06,16.68,-7.32,0.91,-0.0917,137.03,-36.97,1150.17,2080.15,2823.68,218.37,11651.84,14806.59,-7.43e-4,-0.0287,1665.68,-4.02,531.67,2197.35,-3.01e-4,-0.00877,508.42,-0.3,39.88,548.31,-4.15e-4,-0.0123,715.22,0.45,-59.19,656.03,-1.8e-6,-5.95e-5,3.45,-1.11,146.46,149.91,1.83e-5,0.02,-919.02,17.97,-2376.6,-3295.62,0.00236,0.11,-6120.6,54.43,-7200.35,-13320.94,-4023.27,-732.24,-6473.37,-1178.15,-7230.7,-1315.99,-521.56,-94.92,-31654.77,-5761.17,-55839.27,-10162.75,75.32,1.63
E01010701,Bradford 008B,E08000032,Bradford,349,0,86,155,45,1,34,15,13,8.02,8.02,83.14,-2.86,151.88,-3.12,44,-1,0.99,-0.0075,48.17,-0.83,10.42,10.42,82.28,-3.72,151.08,-3.92,43.64,-1.36,0.99,-0.00697,47.95,-1.05,0,0,86,0,155,0,45,0,1,0,49,0,55.36,55.36,62.76,-23.24,134.68,-20.32,39.04,-5.96,0.99,-0.0091,44.48,-4.52,79.78,79.78,56.34,-29.66,124.1,-30.9,35.83,-9.17,0.96,-0.0448,41.21,-7.79,0,744.4,985.75,0,3538.23,5698.23,0,0,0,0,0,0,-0.00114,-0.031,1796.23,-5.96,788.72,2584.95,-0.00159,-0.0428,2479.22,-6.6,873.14,3352.35,0,0,0,0,0,0,-0.00578,-0.15,8626.92,-29.55,3908.7,12535.61,-0.00635,-0.17,9904.32,-37.91,5014.71,14919.03,0,0,-5037.06,-916.75,-6347.74,-1155.29,0,0,-24052.76,-4377.6,-46818.11,-8520.9,57.37,2.39
E01011728,Leeds 080C,E08000035,Leeds,611,7,29,450,42,2,3,72,6,18.91,11.91,28.39,-0.61,441.85,-8.15,41,-1,1.94,-0.0578,73.06,-1.94,15.68,8.68,28.58,-0.42,443.91,-6.09,41.26,-0.74,1.94,-0.0558,73.71,-1.29,15.28,8.28,28,-1,446.61,-3.39,41.39,-0.611,2,0,72.33,-2.67,81.01,74.01,24.36,-4.64,398.62,-51.38,35.9,-6.1,1.6,-0.404,64.24,-10.76,141.18,134.18,21.11,-7.89,355.54,-94.46,31.36,-10.64,1.33,-0.665,55.83,-19.17,1067.85,1415.27,1101.26,870.45,7690.67,12626.67,-0.00232,-0.0759,4397.56,-11.95,1580.85,5978.41,-0.00548,-0.136,7857.14,-22.9,3029.86,10887,-0.00344,-0.0962,5574.68,-13.73,1816.56,7391.24,-0.00182,-0.05,2899.76,-18.32,2422.92,5322.68,-0.0299,-0.73,42449.89,-131.09,17340.82,59790.71,-0.0393,-0.97,55965.95,-188.26,24903.24,80869.19,-6702.65,-1219.88,-14190.36,-2582.64,-11116.25,-2023.16,-4800.19,-873.63,-80121.89,-14582.18,-157788.05,-28717.42,74.09,3.07
E01011721,Leeds 041A,E08000035,Leeds,580,11,75,262,60,9,7,148,8,25.37,14.37,72.64,-2.36,256.1,-5.9,58.33,-1.67,8.78,-0.22,151,-4,19.57,8.57,73.88,-1.12,258.25,-3.75,59.01,-0.99,8.78,-0.225,152.57,-2.43,20.35,9.35,73.4,-1.6,260.12,-1.88,59.02,-0.983,9,0,150.11,-4.89,99.07,88.07,58.16,-16.84,226.82,-35.18,49.66,-10.34,7.81,-1.19,132.02,-22.98,148.87,137.87,51.95,-23.05,205.77,-56.23,44.2,-15.8,7.03,-1.97,116.4,-38.6,1192.75,1405.7,1010.22,840.05,7192.65,11289.85,-0.00611,-0.139,8058.05,-11.44,1513.84,9571.89,-0.00387,-0.103,5946.37,-19.46,2573.82,8520.18,-0.00255,-0.0744,4310.2,-10.49,1387.27,5697.47,-0.00262,-0.0666,3861.6,-18.64,2465.2,6326.8,-0.0187,-0.49,28655.5,-105.17,13911.97,42567.47,-0.0234,-0.62,35794.08,-139.24,18418.83,54212.91,-8553.71,-1556.78,-9156.89,-1666.55,-6537.25,-1189.78,-2470.55,-449.64,-46734.11,-8505.61,-86649.6,-15770.23,70.06,2.46
E01011723,Leeds 041C,E08000035,Leeds,501,7,70,223,45,3,13,135,5,20.21,13.21,67.15,-2.85,217.89,-5.11,43.92,-1.08,2.96,-0.0449,143.96,-4.04,15.11,8.11,68.44,-1.56,219.92,-3.08,44.33,-0.67,2.98,-0.021,145.27,-2.73,14.84,7.84,67.43,-2.57,219.99,-3.01,44.72,-0.28,3,0,146.02,-1.98,86.84,79.84,51.12,-18.88,192.73,-30.27,39,-6,2.79,-0.209,124.07,-23.93,128.13,121.13,45.69,-24.31,175.49,-47.51,35.11,-9.89,2.56,-0.436,109.9,-38.1,367.93,1295.87,924.44,482.88,6788.73,10281.45,-4e-4,-0.0128,741.04,-2.29,302.82,1043.86,-0.00336,-0.0864,5010.16,-16.16,2137.6,7147.76,-0.00198,-0.0582,3375.95,-8.28,1095.66,4471.61,-6.56e-4,-0.0191,1108.9,-6.68,883.47,1992.37,-0.0175,-0.45,25931.11,-89.34,11818.5,37749.61,-0.0203,-0.52,29992.92,-112.38,14865.44,44858.36,-2756.41,-501.67,-7894,-1436.71,-5236.4,-953.03,-2505.94,-456.08,-40903.11,-7444.37,-74510.77,-13560.96,71.02,2.24
E01011720,Leeds 029E,E08000035,Leeds,620,9,83,315,55,6,13,134,5,23.68,14.68,79.96,-3.04,308.05,-6.95,53.81,-1.19,5.85,-0.149,143.73,-3.27,17.55,8.55,81.38,-1.62,310.95,-4.05,54.37,-0.63,5.8,-0.198,144.99,-2.01,18.13,9.13,81.36,-1.64,310.8,-4.2,55,0,6,0,144.71,-2.29,96.21,87.21,61.12,-21.88,277,-38,48.1,-6.9,5.4,-0.596,127.55,-19.45,146.8,137.8,55,-28,251.06,-63.94,43.83,-11.17,4.76,-1.24,114.27,-32.73,1226.56,1655.57,1150.41,720.51,8136.71,13116.97,-0.00137,-0.0486,2816.05,-9.7,1283.33,4099.38,-0.00474,-0.125,7247.21,-20.4,2698.86,9946.08,-0.00287,-0.0827,4792.58,-10.58,1399.17,6191.75,-2.08e-4,-0.00689,399.63,-14.46,1913.28,2312.91,-0.0218,-0.58,33637.03,-104.66,13845.24,47482.27,-0.029,-0.76,43942.12,-146.49,19378.24,63320.36,-10425.03,-1897.36,-13066.79,-2378.16,-8582.89,-1562.09,-5380.79,-979.3,-63352.72,-11530.19,-122338.52,-22265.61,60.42,2.31
E01011722,Leeds 041B,E08000035,Leeds,839,15,63,481,66,13,20,164,17,37.09,22.09,60.33,-2.67,468.93,-12.07,64.22,-1.78,12.76,-0.243,179.19,-4.81,28.53,13.53,61.39,-1.61,473.63,-7.37,64.73,-1.27,12.69,-0.309,181.22,-2.78,25.44,10.44,61.53,-1.47,477.49,-3.51,65.18,-0.819,13,0,179.93,-4.07,140.2,125.2,46.39,-16.61,412.71,-68.29,56.34,-9.66,11.95,-1.05,157.58,-26.42,207.37,192.37,41.54,-21.46,374.44,-106.56,50.7,-15.3,10.96,-2.04,141.45,-42.55,1633.95,2371.73,1643.65,1045.36,11641.58,18038.57,-0.00234,-0.0844,4889.93,-15.6,2063.55,6953.48,-0.0054,-0.149,8639.52,-31.74,4199.06,12838.58,-0.00362,-0.108,6275.76,-16,2116.28,8392.04,-0.00139,-0.0379,2197.02,-16.09,2127.9,4324.92,-0.0262,-0.72,41920.51,-166.2,21985.92,63906.43,-0.032,-0.88,50973.73,-216.39,28625.12,79598.85,-8721.35,-1587.29,-19537.72,-3555.87,-13642.92,-2483.01,-2995.35,-545.15,-96560.28,-17573.97,-177153.2,-32241.88,64.18,2.11
E01011678,Leeds 063B,E08000035,Leeds,1157,18,540,257,74,2,62,161,43,41.81,23.81,525.84,-14.16,253.74,-3.26,73.26,-0.74,1.94,-0.0616,218.68,-4.32,39.94,21.94,526.12,-13.88,254.53,-2.47,73.49,-0.51,1.94,-0.0632,218.73,-4.27,29.71,11.71,532.84,-7.16,254.98,-2.02,73.79,-0.208,2,0,220.95,-2.05,188.56,170.56,432.43,-107.57,236.31,-20.69,69.2,-4.8,1.61,-0.39,194.95,-28.05,282.21,264.21,377.49,-162.51,222.49,-34.51,65.85,-8.15,1.37,-0.627,177.84,-45.16,717.63,1343.67,1343.95,415.1,8274.43,11850.54,-7.32e-5,-0.00304,176.1,0.43,-56.86,119.24,-6.47e-4,-0.0162,940.93,-5.7,754.02,1694.95,-8.89e-4,-0.0207,1202.55,-2.95,390.86,1593.41,8.79e-6,2.99e-4,-17.36,-1.88,248.31,230.95,-0.00316,-0.07,3883.5,-24.68,3264.58,7148.09,-0.0011,0,-129.86,5.25,-695.06,-824.92,-2570.43,-467.82,-4409.46,-802.52,-3644.37,-663.28,-1784.71,-324.82,-23495.3,-4276.15,-44273.38,-8057.75,66.95,3.36
E01011729,Leeds 078B,E08000035,Leeds,724,9,137,306,50,4,9,186,23,27.42,18.42,132.85,-4.15,299.07,-6.93,48.81,-1.19,3.91,-0.0871,189.6,-5.4,23.62,14.62,133.3,-3.7,301.21,-4.79,49.15,-0.85,3.86,-0.137,190.55,-4.45,17.17,8.17,134.57,-2.43,304.75,-1.25,49.95,-0.05,4,0,190.7,-4.3,132.64,123.64,105.63,-31.37,259.78,-46.22,42.09,-7.91,3.48,-0.524,161.67,-33.33,203.36,194.36,91.61,-45.39,231.08,-74.92,37.08,-12.92,3.08,-0.915,141.45,-53.55,820.97,1568.52,1396.31,465.79,9118.01,13609.98,-9.52e-4,-0.0348,2019.26,-9.15,1209.91,3229.17,-0.00363,-0.0855,4956.95,-20.7,2738.67,7695.62,-0.00236,-0.0694,4024.35,-12.67,1676.46,5700.81,-2.83e-4,-0.00811,470.1,-10.71,1416.19,1886.29,-0.0204,-0.48,27920.06,-121.67,16094.18,44014.24,-0.0231,-0.53,30585.4,-144.8,19154.42,49739.82,-1480.52,-269.45,-9477.34,-1724.88,-7223.06,-1314.6,-835.96,-152.14,-55966.9,-10185.98,-100609.91,-18311,81.62,2.81
E01011364,Leeds 085A,E08000035,Leeds,615,26,117,251,44,2,21,149,5,50.32,24.32,110.48,-6.52,242.99,-8.01,42.39,-1.61,1.93,-0.0739,162.12,-7.88,42.61,16.61,111.57,-5.43,245.81,-5.19,43.09,-0.91,1.93,-0.0667,165.08,-4.92,40.02,14.02,113.85,-3.15,249.44,-1.56,41.93,-2.07,2,0,162.94,-7.06,160.95,134.95,80.94,-36.06,204.64,-46.36,34.93,-9.07,1.56,-0.439,128.25,-41.75,202.93,176.93,73.68,-43.32,187.05,-63.95,31.58,-12.42,1.43,-0.567,114.85,-55.15,1823.36,1673.06,1252.26,737.16,8466.65,11033.16,-0.00131,-0.0495,2871.77,-10.11,1336.95,4208.73,-0.00292,-0.0772,4476.11,-18.46,2441.66,6917.77,-0.00175,-0.0532,3082.48,-9.29,1228.75,4311.22,-9.79e-4,-0.03,1739.35,-12.58,1663.71,3403.07,-0.0132,-0.36,20969.5,-97.47,12893.44,33862.94,-0.0123,-0.34,19924.76,-96.01,12701.02,32625.78,-4806.97,-874.87,-9861.28,-1794.75,-6968.66,-1268.3,-873.67,-159.01,-51564.69,-9384.77,-82908.3,-15089.31,74.43,1.78
E01011366,Leeds 082A,E08000035,Leeds,588,20,108,206,40,3,22,170,19,41.89,21.89,102.64,-5.36,199.3,-6.7,38.37,-1.63,2.86,-0.137,184.66,-7.34,36.16,16.16,103.75,-4.25,201.29,-4.71,38.75,-1.25,2.86,-0.137,186.71,-5.29,35.34,15.34,106.15,-1.85,204.77,-1.23,37.67,-2.33,3,0,182.46,-9.54,150.24,130.24,74.5,-33.5,165.41,-40.59,31.13,-8.87,2.16,-0.836,150.15,-41.85,195.05,175.05,66.41,-41.59,149.84,-56.16,27.94,-12.06,1.9,-1.1,133.91,-58.09,2064.21,1496.6,1226.62,853.04,8082.55,10513.72,-0.00419,-0.126,7302.24,-14.36,1899.98,9202.22,-0.00227,-0.0689,3994.89,-17.81,2355.75,6350.64,-0.0018,-0.0574,3329.64,-10.9,1442.35,4771.99,-0.0012,-0.035,2028.68,-18.99,2511.42,4540.09,-0.0124,-0.37,21599.01,-96.5,12765.35,34364.36,-0.011,-0.34,19548.61,-93.71,12395.79,31944.4,-7672.39,-1396.38,-7928.78,-1443.04,-5760.53,-1048.42,-965.48,-175.72,-43346.11,-7888.99,-67974.2,-12371.3,78.11,1.96
E01011794,Wakefield 029B,E08000036,Wakefield,625,4,48,454,53,6,9,46,5,17.78,13.78,46.43,-1.57,444.29,-9.71,51.7,-1.3,5.88,-0.122,54,-1,12.51,8.51,47.31,-0.69,447.9,-6.1,52.3,-0.7,5.89,-0.113,54.23,-0.77,6.67,2.67,47.6,-0.4,451.73,-2.27,53,0,6,0,55,0,92.3,88.3,36.26,-11.74,393.5,-60.5,44.16,-8.84,5.25,-0.749,48.98,-6.02,145.3,141.3,31.84,-16.16,355.15,-98.85,39.44,-13.56,4.69,-1.31,44.4,-10.6,286.26,1408.7,1005.67,132.82,7196.03,11913.98,-8.09e-4,-0.0234,1354.07,-4.4,582.46,1936.53,-0.00542,-0.135,7799.64,-18.8,2486.71,10286.35,-0.00324,-0.0877,5083.66,-10.36,1369.95,6453.61,-3.23e-4,-0.00898,520.34,-3.01,397.81,918.15,-0.0289,-0.7,40680.25,-106.6,14101.33,54781.58,-0.037,-0.91,52474.75,-145.09,19192.26,71667.02,-3628.22,-660.34,-14292.57,-2601.25,-10009.86,-1821.8,-1596.83,-290.62,-73746.67,-13421.9,-144059.14,-26218.76,61.78,2.74
E01010615,Bradford 053A,E08000032,Bradford,630,9,123,344,41,2,11,72,28,25.02,16.02,118.97,-4.03,335.84,-8.16,39.8,-1.2,1.96,-0.044,81.3,-1.7,18.09,9.09,120.7,-2.3,339.34,-4.66,40.38,-0.62,1.94,-0.0613,82.11,-0.89,13.97,4.97,122.22,-0.78,340.31,-3.69,41,0,2,0,82.5,-0.5,125.31,116.31,91.09,-31.91,287.54,-56.46,32.11,-8.89,1.74,-0.264,71.3,-11.7,188.13,179.13,79.12,-43.88,253.12,-90.88,27.7,-13.3,1.58,-0.42,62.17,-20.83,936.9,1157.58,721.55,549.87,6960.56,10602.15,-0.00109,-0.0377,2186.92,-7.08,936.85,3123.77,-0.00325,-0.0873,5061.62,-15.06,1992.3,7053.92,-0.00161,-0.0456,2641.17,-7.39,977.96,3619.13,-0.00159,-0.047,2726.94,-11.02,1457.91,4184.85,-0.0184,-0.49,28543.52,-92.1,12183.76,40727.29,-0.0214,-0.57,33204.02,-114.3,15119.6,48323.62,-8507.83,-1548.42,-9801.92,-1783.95,-6211.94,-1130.57,-6508.41,-1184.53,-57616.02,-10486.12,-105101.26,-19128.43,79.06,3.1
